DER_ID,SERVICE_STREET_ADDRESS,DER_TYPE,DER_NAMEPLATE_RATING,DER_INTERCONNECTION_LOCATION,INTERCONNECTION_COST
91884,null,Solar,6,36_29_98455,0
91885,null,Solar,6,36_35_50252,0
91886,null,Solar,7,36_01_12661,0
91887,null,Solar,6,36_37_26952,0
91888,null,Solar,3.44,36_30_07852,0
88291,null,Solar,11.8,36_38_33751,0
88292,null,Solar,16.4,36_35_37954,0
88293,null,Solar,12,36_35_01831,0
88294,null,Solar,7.6,36_35_39252,0
88295,null,Solar,7.2,36_38_47651,0
88296,null,Solar,7.6,36_04_22651,0
88297,null,Solar,5,36_30_42151,0
88298,null,Solar,3,36_17_65141,0
88299,null,Solar,4,36_25_97656,0
88300,null,Solar,4,36_25_97656,0
88301,null,Solar,8.17,36_32_38151,0
88302,null,Solar,4,36_25_97656,0
88303,null,Solar,4,36_25_97656,0
88304,null,Solar,1.935,36_30_27942,0
88305,null,Solar,4,36_25_97656,0
88306,null,Solar,7.31,36_30_02158,0
88307,null,Solar,3,36_30_16452,0
88308,null,Solar,7.6,36_28_93852,0
88309,null,Solar,5.59,36_30_02158,0
88310,null,Solar,9.6,36_31_33457,0
88311,null,Solar,5,36_40_32252,0
88312,null,Solar,4,36_25_97656,0
89676,null,Solar,3.8,36_35_36654,0
89677,null,Solar,4.2,36_30_34451,0
89678,null,Solar,6,36_14_28354,0
89679,null,Solar,11,36_39_34258,0
89675,null,Solar,13.7,36_06_7457,0
89680,null,Solar,6,36_01_22956,0
89681,null,Solar,10,36_40_32251,0
89682,null,Solar,10,36_25_95756,0
89683,null,Solar,14,36_13_32355,0
89684,null,Solar,15.2,36_31_37253,0
89685,null,Solar,7.6,36_31_12353,0
89686,null,Solar,7.6,36_31_09312,0
89687,null,Solar,6.88,36_31_44953,0
89688,null,Solar,6.88,36_30_33906,0
89689,null,Solar,9.2,36_32_26552,0
89737,null,Solar,6,36_32_26553,0
89739,null,Solar,6,36_08_15352,0
89740,null,Solar,6.45,36_37_23452,0
89741,null,Solar,6,36_35_04352,0
89742,null,Solar,5,36_35_39253,0
87248,null,Solar,8.17,36_31_26452,0
87250,null,Solar,10,36_32_36551,0
87251,null,Solar,8.8,36_11_29155,0
87252,null,Solar,6,36_30_07852,0
87253,null,Solar,11.4,36_08_15351,0
87254,null,Solar,4.2,36_38_45351,0
87255,null,Solar,7.2,36_38_42351,0
87256,null,Solar,15.48,36_39_34258,0
87257,null,Solar,5,36_37_39051,0
87258,null,Solar,7.8,36_32_36451,0
90898,null,Solar,6,36_37_26951,0
90899,null,Solar,5,36_31_37253,0
90905,null,Solar,7.6,36_23_81556,0
90906,null,Solar,9.75,36_30_14951,0
90907,null,Solar,7.75,36_30_42126,0
90908,null,Solar,10,36_08_5362,0
83769,null,Solar,9.245,36_39_01254,0
83770,null,Solar,7,36_33_08751,0
83771,null,Solar,10,36_39_36955,0
83772,null,Solar,3,36_38_36252,0
83773,null,Solar,4.3,36_30_45251,0
83774,null,Solar,7.955,36_30_30584,0
83775,null,Wind,10,36_14_4362,0
83776,null,Solar,8.6,36_11_26753,0
83777,null,Solar,9,36_11_29056,0
83778,null,Solar,3,36_33_42753,0
83955,null,Solar,6.88,36_30_07858,0
83956,null,Solar,4.2,36_35_36654,0
83957,null,Solar,5.59,36_32_38153,0
83958,null,Solar,5,36_32_34552,0
83959,null,Solar,3.87,36_03_6452,0
83960,null,Solar,4.3,36_30_30584,0
83961,null,Solar,4.515,36_30_40251,0
83962,null,Solar,15.2,36_20_51453,0
83963,null,Solar,6.02,36_30_31707,0
83964,null,Solar,8,36_32_23051,0
88982,null,Solar,3.8,36_17_66472,0
88986,null,Solar,2.5,36_13_87551,0
88987,null,Solar,7.6,36_32_36452,0
88983,null,Solar,5.59,36_31_30057,0
88984,null,Solar,3.8,36_12_33453,0
88985,null,Solar,11.4,36_04_2062,0
88988,null,Solar,2,36_07_18254,0
88989,null,Solar,3,36_32_36452,0
88990,null,Solar,16,36_10_2762,0
88991,null,Solar,11.5,36_39_44358,0
88992,null,Solar,6,36_32_36452,0
89918,null,Solar,3,36_30_11339,0
89919,null,Solar,7.6,36_01_22953,0
89920,null,Solar,0.25,36_23_81652,0
89921,null,Solar,6,36_31_12351,0
89922,null,Solar,6,36_32_44257,0
89923,null,Wind,100,36_04_1661,750
89924,null,Solar,5.12,36_33_08753,0
89925,null,Solar,7.6,36_30_37153,0
89926,null,Solar,4.73,36_33_42753,0
89927,null,Solar,13.33,36_35_31117,0
89928,null,Solar,15.2,36_35_06125,0
89929,null,Solar,3,36_32_23051,0
89930,null,Solar,11.4,36_17_33352,0
89931,null,Solar,10,36_11_32555,0
89932,null,Solar,10,36_30_07853,0
89933,null,Solar,6,36_32_38152,0
89934,null,Solar,5,36_32_13757,0
89935,null,Solar,4,36_35_07253,0
89936,null,Solar,7.75,36_30_40251,0
84771,null,Solar,7.095,36_32_36453,0
84772,null,Solar,11,36_31_37253,0
84774,null,Solar,7.6,36_27_88561,0
84775,null,Solar,8,36_38_29554,0
84776,null,Solar,7.7,36_11_29451,0
84777,null,Solar,5,36_11_28657,0
84778,null,Solar,3,36_24_84162,0
87742,null,Solar,4,36_25_97656,0
87746,null,Solar,4,36_25_97656,0
87747,null,Solar,4,36_25_97656,0
87748,null,Solar,3,36_30_10171,0
87749,null,Solar,7.6,36_39_36953,0
87743,null,Solar,3.6,36_32_44256,0
87744,null,Solar,4,36_25_97656,0
87745,null,Solar,4,36_25_97656,0
87750,null,Solar,5,36_30_42054,0
87751,null,Solar,7,36_30_27652,0
87752,null,Solar,5.16,36_30_27943,0
87753,null,Solar,5.16,36_30_42151,0
87754,null,Solar,1.5,36_30_27942,0
87755,null,Solar,8.2,36_30_42152,0
87756,null,Solar,7.6,36_33_42753,0
87757,null,Solar,7.6,36_30_45951,0
87758,null,Solar,7.6,36_30_02158,0
87759,null,Solar,14,36_12_27853,0
90038,null,Solar,3.6,36_19_61452,0
90039,null,Solar,6,36_32_26554,0
90040,null,Solar,3,36_39_36956,0
90041,null,Solar,7.6,36_33_30353,0
90042,null,Solar,10,36_39_37653,0
90043,null,Solar,3,36_31_31452,0
90044,null,Solar,5,36_38_32952,0
90045,null,Solar,9.675,36_33_42752,0
90046,null,Solar,2.5,36_09_15056,0
90047,null,Solar,4.2,36_31_33452,0
90048,null,Solar,7.6,36_25_97653,0
90051,null,Solar,7.6,36_38_18752,0
90052,null,Solar,9.2,36_30_27942,0
90053,null,Solar,7.6,36_32_322151,0
90054,null,Solar,11.4,36_35_04358,0
90055,null,Solar,3.8,36_32_13757,0
90056,null,Solar,6.25,36_13_87551,0
90057,null,Solar,7.5,36_25_95755,0
90058,null,Solar,12,36_14_29652,0
90059,null,Solar,29.6,36_35_36652,0
86857,null,Solar,6,36_31_41351,0
86858,null,Solar,6,36_11_26753,0
86859,null,Solar,3,36_38_33752,0
86860,null,Solar,9.6,36_35_39252,0
86861,null,Solar,12,36_39_37654,0
86862,null,Solar,8.4,36_39_46453,0
86863,null,Solar,9,36_30_45151,0
86864,null,Solar,3,36_38_33752,0
86865,null,Solar,3,36_30_45151,0
86866,null,Solar,4.515,36_31_35252,0
86867,null,Solar,12,36_32_36551,0
86868,null,Solar,3,36_30_42127,0
86869,null,Solar,3.01,36_30_32354,0
86870,null,Solar,3,36_30_07853,0
86871,null,Solar,4.2,36_39_36956,0
86872,null,Solar,7.6,36_32_26552,0
86873,null,Solar,7.31,36_04_2952,0
86874,null,Solar,5,36_24_83861,0
86875,null,Solar,7.6,36_39_28552,0
86876,null,Solar,5,36_35_33251,0
86877,null,Solar,7.6,36_32_36556,0
86878,null,Solar,5,36_35_07253,0
92659,null,Solar,5,36_30_11339,0
92660,null,Solar,3,36_32_24551,0
92661,null,Solar,3.01,36_30_42153,0
92662,null,Solar,11.4,36_39_34258,0
92663,null,Solar,6.6,36_38_33752,0
92664,null,Solar,12,36_37_26952,0
92665,null,Solar,200,36_39_41552,0
92666,null,Solar,8,36_32_26553,0
92667,null,Solar,3,36_04_2952,0
92668,null,Solar,6,36_11_25355,0
92669,null,Solar,17,36_08_9956,0
92670,null,Solar,8.4,36_05_RGE04,0
92671,null,Wind,11,36_28_91453,0
92672,null,Wind,11,36_29_98454,0
92673,null,Solar,60,36_32_24552,0
92674,null,Solar,3.36,36_11_26555,0
92675,null,Solar,50,36_35_04356,0
92676,null,Solar,35,36_35_04356,0
92677,null,Solar,7,36_40_29395,0
92678,null,Solar,7.2,36_38_33751,0
92679,null,Solar,44.4,36_31_35253,0
92680,null,Solar,7,36_05_5052,0
92681,null,Solar,2,36_17_66354,0
92682,null,Solar,50,36_30_10151,0
92683,null,Solar,1.29,36_26_81458,0
92684,null,Solar,5.88,36_09_6861,0
92687,null,Solar,4,36_31_30051,0
92688,null,Solar,35,36_35_04356,0
92689,null,Solar,3.8,36_25_92452,0
92690,null,Wind,12,36_29_98351,0
91137,null,Solar,30,36_30_32354,0
91138,null,Solar,50,36_30_30567,0
91139,null,Solar,7.5,36_37_18924,0
91136,null,Solar,50,36_38_47851,0
91141,null,Wind,10,36_06_9861,0
91142,null,Solar,5.04,36_01_20653,0
91143,null,Solar,42,36_05_4362,0
91144,null,Solar,21,36_32_13853,0
91145,null,Solar,30,36_01_2369,0
91146,null,Solar,30,36_20_50150,0
91147,null,Wind,10,36_14_4361,0
91148,null,Solar,4,36_27_85251,0
91149,null,Solar,7.095,36_12_33453,0
91150,null,Solar,9,36_32_322151,0
85622,null,Solar,8,36_37_26951,0
91790,null,Solar,14,36_11_26953,0
91791,null,Solar,10.26,36_17_68451,0
91792,null,Solar,7.22,36_11_22078,0
91793,null,Solar,8,36_05_5153,0
91794,null,Solar,30,36_31_12353,0
91795,null,Solar,7.5,36_39_37653,0
91796,null,Solar,3,36_29_98352,0
91797,null,Natural Gas,,36_32_36552,0
91798,null,Solar,6.3,36_09_6061,0
91799,null,Solar,3.23,36_03_8364,0
91801,null,Solar,4,36_11_23551,0
91802,null,Solar,36,36_01_68451,0
91803,null,Solar,5.88,36_01_22955,0
91804,null,Wind,12,36_14_25652,0
91805,null,Wind,12,36_06_8064,0
91806,null,Solar,7.5,36_30_44730,0
91807,null,Solar,4.8,36_39_44356,0
91808,null,Solar,50,36_14_28352,0
91809,null,Solar,3.44,36_11_5951,0
92317,null,Solar,5.8,36_17_60453,0
92318,null,Solar,7,36_14_25456,0
92316,null,Solar,6.02,36_25_95755,0
92319,null,Solar,7,36_01_5668,0
92320,null,Solar,7,36_04_0363,0
92321,null,Solar,7,36_04_1661,0
92322,null,Solar,7,36_30_34451,0
92323,null,Solar,3.8,36_33_30354,0
88313,null,Solar,3.44,36_30_10157,0
88314,null,Solar,4,36_25_97656,0
88315,null,Solar,4,36_25_97656,0
88316,null,Solar,7.7,36_25_97656,0
88317,null,Solar,6,36_17_66853,0
88318,null,Solar,7.7,36_25_97656,0
88319,null,Solar,7.7,36_25_97656,0
88320,null,Solar,6,36_35_07251,0
88321,null,Solar,7.7,36_25_97656,0
88322,null,Solar,7.7,36_25_97656,0
88323,null,Solar,5.16,36_32_38152,0
88324,null,Solar,21.7,36_12_27853,0
88325,null,Solar,6.02,36_31_30753,0
88326,null,Solar,3.87,36_01_7462,0
88327,null,Solar,6,36_31_33457,0
88328,null,Solar,5,36_17_66851,0
88329,null,Solar,4.2,36_30_34451,0
88331,null,Solar,11,36_33_45451,0
88332,null,Solar,5.75,36_30_28356,0
88333,null,Solar,7.6,36_08_15351,0
88334,null,Solar,5,36_30_02155,0
89743,null,Solar,7.6,36_31_26453,0
89744,null,Solar,6,36_30_40772,0
89745,null,Solar,7.2,36_35_50251,0
89746,null,Solar,7.6,36_38_42355,0
89747,null,Solar,5,36_31_30057,0
89748,null,Solar,12,36_37_26951,0
89749,null,Solar,9.2,36_37_26127,0
89750,null,Solar,57.6,36_32_26554,750
89752,null,Solar,7.2,36_30_27652,0
89787,null,Solar,12,36_25_97656,0
89789,null,Solar,6,36_01_12964,0
89790,null,Solar,15.2,36_38_45351,0
89791,null,Solar,3.44,36_39_01253,0
89792,null,Solar,1.75,36_12_27851,0
89793,null,Solar,7.6,36_32_32057,0
89794,null,Solar,17.6,36_32_26553,0
89795,null,Solar,6,36_10_4458,0
89796,null,Solar,10.2,36_39_41555,0
89797,null,Solar,3,36_31_33458,0
89798,null,Solar,5,36_39_28551,0
89799,null,Solar,6.5,36_06_7457,0
89800,null,Solar,5,36_30_42126,0
89801,null,Solar,5.16,36_30_11339,0
89802,null,Solar,7.6,36_03_21651,0
89808,null,Solar,12,36_30_45253,0
87260,null,Solar,9.6,36_38_42354,0
87261,null,Solar,9.2,36_31_35256,0
87262,null,Solar,6,36_32_28187,0
87264,null,Solar,7.6,36_30_34451,0
87265,null,Solar,5,36_04_2262,0
87259,null,Solar,5,36_32_34554,0
87266,null,Solar,9.2,36_30_07856,0
87267,null,Solar,15,36_38_33751,0
87268,null,Solar,7.6,36_39_36958,0
87269,null,Solar,5,36_39_32951,0
87270,null,Solar,5,36_38_42356,0
87271,null,Solar,10,36_32_36451,0
87272,null,Solar,7.74,36_30_42151,0
87273,null,Solar,3,36_35_04356,0
87274,null,Solar,7.525,36_32_36452,0
87275,null,Solar,7.6,36_37_26952,0
87276,null,Solar,10,36_38_42351,0
87277,null,Solar,3,36_31_12354,0
87278,null,Solar,5,36_37_21411,0
87279,null,Solar,7,36_33_03551,0
87280,null,Solar,11,36_30_02156,0
90936,null,Solar,2,36_37_21412,0
90937,null,Wind,12,36_11_15067,0
90938,null,Solar,1.8,36_25_97656,0
90939,null,Solar,7,36_30_07852,0
90940,null,Solar,4,36_33_42753,0
90941,null,Solar,5,36_33_45451,0
90942,null,Solar,10.2,36_29_98352,0
90943,null,Solar,6,36_32_44258,0
90944,null,Solar,5,36_12_33453,0
90945,null,Wind,4.2,36_05_5155,0
83610,null,Solar,4.3,36_06_8254,0
83965,null,Solar,5,36_38_32952,0
83966,null,Solar,4.2,36_30_14952,0
83967,null,Solar,3,36_31_41353,0
83968,null,Solar,3,36_32_36051,0
83969,null,Solar,6,36_33_03552,0
83970,null,Solar,7.6,36_39_46453,0
83971,null,Solar,9,36_07_9262,0
83972,null,Solar,7,36_37_18924,0
83973,null,Solar,9,36_30_27652,0
83974,null,Solar,5,36_37_18924,0
83975,null,Solar,12,36_32_36451,0
83976,null,Solar,5,36_31_33351,0
83977,null,Solar,5,36_38_42351,0
83978,null,Solar,4,36_39_14203,0
83979,null,Solar,14,36_07_8362,0
83980,null,Solar,7.5,36_01_2967,0
83981,null,Solar,11.75,36_24_92758,0
83982,null,Solar,6,36_06_8064,0
83983,null,Solar,6,36_31_32851,0
83984,null,Solar,10,36_25_97654,0
83985,null,Solar,3.8,36_31_37256,0
83986,null,Solar,4.515,36_30_40771,0
88993,null,Solar,7.6,36_35_04353,0
88997,null,Solar,3,36_30_32351,0
88998,null,Solar,3.87,36_32_36051,0
88999,null,Solar,7,36_12_24651,0
88994,null,Solar,3,36_31_33457,0
88995,null,Solar,16,36_25_95755,0
88996,null,Solar,6,36_39_130151,0
89000,null,Solar,6,36_37_21412,0
89006,null,Solar,10,36_18_66953,0
89007,null,Solar,7.7,36_30_28356,0
89078,null,Solar,6,36_30_10153,0
89084,null,Solar,5.16,36_31_41351,0
89085,null,Solar,10,36_38_33151,0
89086,null,Solar,3.6,36_32_38153,0
89087,null,Solar,6,36_39_28552,0
89088,null,Solar,11.4,36_03_7654,0
89089,null,Solar,9.6,36_17_66854,0
89090,null,Solar,3,36_39_44356,0
89091,null,Solar,7.56,36_30_27652,0
89937,null,Solar,8.75,36_31_12353,0
89938,null,Solar,6,36_11_690052,0
89939,null,Solar,7.8,36_32_13850,0
89940,null,Solar,10,36_30_37153,0
89941,null,Solar,6.5,36_07_8862,0
89942,null,Solar,4.2,36_32_36051,0
89943,null,Solar,10.2,36_38_47651,0
89944,null,Solar,6,36_07_9354,0
89945,null,Solar,5.16,36_31_12351,0
89946,null,Solar,6.6,36_37_36352,0
89949,null,Solar,6,36_35_33251,0
89950,null,Solar,10,36_39_28552,0
89951,null,Solar,6,36_28_93851,0
89952,null,Solar,7.6,36_31_33351,0
89953,null,Solar,6,36_35_06125,0
89954,null,Solar,3,36_30_16458,0
89955,null,Solar,6.6,36_19_59477,0
89956,null,Solar,3.8,36_32_36451,0
89957,null,Solar,7.6,36_32_322153,0
89958,null,Solar,3.8,36_38_45353,0
84779,null,Solar,10.5,36_23_81652,0
84780,null,Solar,12.5,36_08_6162,0
84781,null,Solar,10,36_01_5769,0
84782,null,Solar,3,36_30_28356,0
84783,null,Solar,8.6,36_35_04353,0
84784,null,Solar,15.2,36_35_36654,0
84785,null,Solar,12,36_38_32952,0
84786,null,Solar,5,36_31_41351,0
84787,null,Solar,3.8,36_30_42151,0
84788,null,Solar,3.8,36_12_27851,0
84789,null,Solar,6,36_32_13755,0
84791,null,Solar,3.6,36_30_11340,0
84792,null,Solar,3,36_30_45151,0
84793,null,Solar,2.5,36_39_44358,0
84794,null,Solar,6,36_31_30753,0
84795,null,Solar,7.6,36_31_37251,0
87760,null,Solar,600,36_17_61653,0
87764,null,Solar,10,36_04_22653,0
87765,null,Solar,7.6,36_05_3851,0
87761,null,Solar,2.5,36_07_18254,0
87762,null,Solar,9.25,36_30_27652,0
87763,null,Solar,3,36_37_06021,0
87766,null,Solar,10,36_01_6054,0
87767,null,Solar,6.5,36_28_93361,0
87768,null,Solar,6.88,36_30_07853,0
87769,null,Solar,7.6,36_17_67053,0
87770,null,Solar,6,36_09_6961,0
87860,null,Solar,5,36_30_37154,0
87861,null,Solar,5,36_32_38154,0
87862,null,Solar,3,36_31_09313,0
87863,null,Solar,8.2,36_32_36451,0
87864,null,Solar,16.4,36_39_36955,0
87865,null,Solar,3.6,36_30_22151,0
87866,null,Solar,7,36_17_33351,0
91395,null,Solar,30,36_16_32151,0
91396,null,Solar,30,36_16_32151,0
91422,null,Wind,1.2,36_37_39052,0
91423,null,Solar,2.52,36_01_2676,0
91424,null,Solar,2.1,36_09_5761,0
91425,null,Solar,3,36_11_26051,0
91426,null,Solar,22.8,36_12_27851,0
91427,null,Solar,3.44,36_33_42753,0
91428,null,Solar,11.4,36_30_13254,0
91429,null,Solar,7,36_04_22652,0
91430,null,Solar,3,36_10_3354,0
91431,null,Solar,14,36_26_81455,0
91432,null,Solar,28,36_26_81455,0
85832,null,Solar,10,36_11_26253,0
85833,null,Solar,5,36_12_50204,0
85834,null,Solar,6,36_32_322152,0
85835,null,Solar,6,36_24_84361,0
85837,null,Solar,8,36_37_36352,0
85838,null,Solar,10.2,36_32_37056,0
85839,null,Solar,3,36_37_39052,0
86879,null,Solar,6,36_31_31452,0
86880,null,Solar,3,36_30_10152,0
86881,null,Solar,14,36_38_29554,0
86882,null,Solar,3,36_31_33457,0
86883,null,Solar,10,36_39_28552,0
86884,null,Solar,4.2,36_39_36958,0
86885,null,Solar,7.6,36_35_04356,0
86886,null,Solar,19,36_05_5153,0
86887,null,Solar,3.6,36_32_322153,0
86888,null,Solar,7.6,36_30_45153,0
86889,null,Solar,9.03,36_17_66851,0
86890,null,Solar,7.6,36_01_6167,0
86891,null,Solar,7.6,36_37_26951,0
86892,null,Solar,7.6,36_30_22151,0
86893,null,Solar,5,36_33_08755,0
86894,null,Solar,7.6,36_30_28355,0
86895,null,Solar,6.88,36_31_12353,0
86896,null,Solar,3,36_32_44257,0
86897,null,Solar,7.6,36_04_1561,0
86898,null,Solar,7.6,36_31_41351,0
86899,null,Solar,3.01,36_32_36451,0
86900,null,Solar,7.6,36_30_10156,0
438993,null,Solar,11.4,36_32_34555,0
439000,null,Solar,14.4,36_11_22151,0
92693,null,Solar,6.8,36_37_23451,0
92694,null,Solar,6.02,36_05_5157,0
92695,null,Solar,8,36_11_26551,0
92696,null,Solar,21,36_32_37058,0
92691,null,Solar,6,36_31_30753,0
92692,null,Solar,8,36_33_08751,0
92697,null,Solar,3,36_31_35252,0
92698,null,Solar,6.45,36_20_50150,0
92699,null,Solar,42,36_32_36054,0
92700,null,Solar,3.225,36_20_50153,0
92701,null,Solar,12.9,36_11_12062,0
92702,null,Solar,7,36_33_30353,0
92703,null,Solar,30,36_32_23052,0
92704,null,Solar,6,36_30_10155,0
92705,null,Solar,7.2,36_38_33752,0
92706,null,Solar,4.2,36_37_39051,0
92707,null,Solar,3.6,36_32_37051,0
92708,null,Solar,7.2,36_32_13756,0
92709,null,Solar,42,36_39_44358,0
92710,null,Solar,8.17,36_01_3171,0
92711,null,Solar,4.515,36_01_3366,0
92712,null,Solar,22.575,36_01_5264,0
92713,null,Solar,22.575,36_01_2564,0
92714,null,Solar,9.03,36_01_2966,0
92715,null,Solar,6.45,36_01_15561,0
92716,null,Solar,75,36_30_42052,0
92717,null,Solar,5,36_05_5157,0
92718,null,Solar,23,36_04_2852,0
92719,null,Bio Gas,180,36_11_29451,0
92720,null,Solar,13,36_32_28186,0
92721,null,Solar,7,36_11_26552,0
92722,null,Solar,5.805,36_01_3262,0
92723,null,Solar,5,36_11_5951,0
92724,null,Wind,20,36_35_36654,0
92725,null,Solar,22.8,36_39_41551,0
92726,null,Solar,22.8,36_39_41551,0
92727,null,Solar,3.6,36_06_7252,0
91284,null,Solar,30,36_01_99551,0
91285,null,Solar,30,36_01_7765,0
91286,null,Solar,30,36_03_8763,0
91287,null,Steam,260,36_18_65474,5000
91283,null,Solar,7,36_38_33753,0
91288,null,Solar,3.3,36_37_23452,0
91289,null,Solar,3.36,36_01_2166,0
91290,null,Wind,12,36_16_32151,0
91291,null,Solar,5,36_11_29057,0
91292,null,Solar,7,36_16_32451,0
91692,null,Solar,7,36_33_08753,0
91693,null,Solar,60,36_11_26553,0
91694,null,Solar,60,36_11_26554,0
91695,null,Solar,20,36_30_42153,0
91696,null,Solar,2,36_10_2462,0
85623,null,Solar,4.75,36_37_26951,0
85624,null,Solar,48,36_32_26554,0
85625,null,Solar,6.25,36_30_45151,0
85626,null,Solar,48,36_32_26554,0
85627,null,Solar,48,36_32_26554,0
85628,null,Solar,8,36_09_6861,0
85629,null,Solar,6,36_35_35852,0
85630,null,Solar,20,36_04_2851,0
85631,null,Solar,150,36_31_33351,0
85635,null,Solar,5,36_31_35251,0
85636,null,Solar,7.6,36_31_12351,0
85637,null,Solar,5,36_31_35251,0
85638,null,Solar,8,36_38_33752,0
85639,null,Solar,5.375,36_30_32752,0
85640,null,Solar,6,36_06_8254,0
85641,null,Solar,3.8,36_25_97652,0
92401,null,Solar,22.8,36_31_33351,0
92402,null,Solar,4.73,36_01_3668,0
92403,null,Solar,7,36_12_33452,0
92404,null,Solar,19,36_04_22653,0
92405,null,Solar,7.8,36_31_35251,0
92406,null,Solar,3.6,36_05_5053,0
92407,null,Solar,6,36_06_7458,0
92408,null,Solar,5.16,36_31_SEG34,0
92409,null,Solar,8.4,36_33_30353,0
92410,null,Solar,6,36_32_34553,0
92411,null,Solar,50,36_32_44258,0
92412,null,Solar,48,36_30_45151,0
92413,null,Solar,42,36_30_37151,0
92414,null,Solar,12,36_30_45151,0
92415,null,Solar,10.8,36_37_39051,0
92416,null,Solar,3.6,36_39_01251,0
92417,null,Solar,6.45,36_39_46453,0
92418,null,Solar,7.5,36_35_50153,0
92419,null,Solar,22.5,36_35_32423,0
92420,null,Solar,2.58,36_11_24753,0
92421,null,Solar,7,36_30_27652,0
92422,null,Solar,6.02,36_04_1562,0
92459,null,Solar,6.45,36_12_33453,0
92460,null,Solar,30.315,36_01_7766,0
92461,null,Solar,1.935,36_30_42126,0
88335,null,Solar,2000,36_35_36654,20000
88336,null,Solar,2000,36_35_50153,21500
88338,null,Solar,3,36_17_66473,0
88339,null,Solar,7.525,36_30_30583,0
88340,null,Solar,4.2,36_32_13853,0
88341,null,Solar,6,36_30_45952,0
88342,null,Solar,7.6,36_30_42153,0
88343,null,Solar,7.6,36_05_5053,0
88344,null,Solar,12,36_33_08753,0
88345,null,Solar,6,36_32_34553,0
88346,null,Solar,11,36_37_23452,0
88349,null,Solar,10,36_11_29056,0
88350,null,Solar,6,36_30_17853,0
88351,null,Solar,3,36_32_36555,0
88352,null,Solar,3,36_31_35256,0
88353,null,Solar,6.6,36_37_39052,0
88354,null,Solar,10.2,36_38_32952,0
88355,null,Solar,3,36_32_37058,0
88356,null,Solar,3,36_31_37252,0
89810,null,Solar,3,36_38_07506,0
89811,null,Solar,12,36_39_37652,0
89812,null,Solar,6,36_17_67052,0
89813,null,Solar,4.2,36_32_30451,0
89809,null,Solar,3.8,36_30_42151,0
89814,null,Solar,8.6,36_19_59476,0
89815,null,Solar,10,36_06_8253,0
89816,null,Solar,15.2,36_32_34551,0
89818,null,Solar,3,36_32_38154,0
89819,null,Solar,11.4,36_32_26554,0
89820,null,Solar,6,36_35_04353,0
89821,null,Solar,5,36_39_46453,0
89822,null,Solar,15.8,36_17_60658,0
89823,null,Solar,3,36_31_30754,0
89856,null,Solar,9.5,36_11_690057,0
89857,null,Solar,8.5,36_18_32651,0
89858,null,Solar,6,36_11_5561,0
89859,null,Solar,8,36_35_33252,0
89860,null,Solar,10,36_08_6161,0
89861,null,Solar,6,36_11_26751,0
89862,null,Solar,8,36_18_65357,0
89863,null,Solar,9,36_39_37653,0
89864,null,Solar,22,36_39_29753,0
89865,null,Solar,8.2,36_38_36253,0
87282,null,Solar,5,36_23_77354,0
87284,null,Solar,7.6,36_11_21964,0
90975,null,Solar,7.6,36_20_51453,0
90976,null,Solar,10,36_16_6651,0
90977,null,Solar,9,36_35_35853,0
